transaction_id,merchant_id,customer_id_hash,amount_inr,payment_method,failure_code,failure_category,attempt_number,customer_success_rate,previous_failed_attempts,time_since_failure_minutes,subscription_flag,merchant_category,device_change_flag,recovery_outcome,recovered_amount,event_timestamp
TXN000898,M007,156555c6b50bea16,233.98,netbanking,BANK_TIMEOUT,temporary_bank_or_network,3,0.499,2,697,True,subscription,False,not_recovered,0.0,2026-06-12T20:28:00
TXN000899,M029,e0f768d5e9ff8e1a,2257.45,card,INVALID_UPI_ID,expired_or_invalid_method,4,0.721,3,84,False,utilities,False,not_recovered,0.0,2026-07-03T00:17:00
TXN000900,M008,21d9b4ca2dba7883,1378.12,card,INVALID_CARD,expired_or_invalid_method,1,0.911,0,990,True,subscription,False,recovered,1378.12,2026-05-22T04:37:00
TXN000901,M017,ab59a9324f6da17a,1726.36,card,INSUFFICIENT_BALANCE,insufficient_funds,2,0.727,1,746,False,e_commerce,False,not_recovered,0.0,2026-07-01T13:05:00
TXN000902,M023,3a77883590865890,22186.32,card,INSUFFICIENT_BALANCE,insufficient_funds,3,0.393,3,264,False,education,False,not_recovered,0.0,2026-05-28T07:46:00
TXN000903,M027,ba0a4c017bddc1ef,1022.81,emi,OTP_FAILED,authentication_failure,2,0.899,2,459,False,utilities,False,recovered,1022.81,2026-05-29T03:50:00
TXN000904,M006,2c5bc90550a2c30c,555.38,wallet,CARD_EXPIRED,expired_or_invalid_method,1,0.591,0,131,True,subscription,False,recovered,555.38,2026-06-26T04:34:00
TXN000905,M001,2d576f5dd191da1f,1033.43,upi,INSUFFICIENT_BALANCE,insufficient_funds,2,0.601,1,926,False,utilities,False,recovered,1033.43,2026-05-27T10:07:00
TXN000906,M022,1889a8a2de45f00e,8954.99,card,USER_CANCELLED,customer_abandonment,4,0.535,3,246,False,education,False,not_recovered,0.0,2026-07-23T05:56:00
TXN000907,M007,dc478be453202a98,853.15,upi,UNKNOWN_ERROR,unknown,4,0.479,3,245,True,subscription,False,not_recovered,0.0,2026-05-05T10:47:00
TXN000908,M016,f52a706645c65684,577.57,emi,FRAUD_SUSPECTED,suspected_risk,1,0.531,0,517,False,food_delivery,True,not_recovered,0.0,2026-06-10T17:10:00
TXN000909,M021,31f1f472c7bd2692,472.63,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.47,0,1141,True,subscription,True,recovered,472.63,2026-05-25T23:35:00
TXN000910,M001,54a74594370515bc,1460.73,upi,CARD_EXPIRED,expired_or_invalid_method,3,0.405,2,373,False,utilities,False,not_recovered,0.0,2026-07-19T00:41:00
TXN000911,M019,df479e4bc4cb9e38,2884.81,card,USER_CANCELLED,customer_abandonment,2,0.661,1,912,False,e_commerce,True,not_recovered,0.0,2026-07-16T13:22:00
TXN000912,M022,b51f62c857d3b658,17247.02,netbanking,INVALID_UPI_ID,expired_or_invalid_method,1,0.551,0,1256,False,education,False,not_recovered,0.0,2026-05-08T05:18:00
TXN000913,M004,b463afaaef29c93a,1401.48,netbanking,BANK_TIMEOUT,temporary_bank_or_network,1,0.529,0,386,False,utilities,False,recovered,1401.48,2026-05-31T01:30:00
TXN000914,M004,0644008ea221eab4,1253.88,upi,BANK_TIMEOUT,temporary_bank_or_network,2,0.633,2,1069,False,utilities,False,recovered,1253.88,2026-07-06T14:22:00
TXN000915,M007,656b01f6dc0f2176,402.12,upi,MANDATE_FAILED,subscription_failure,1,0.491,0,659,True,subscription,False,not_recovered,0.0,2026-06-25T00:40:00
TXN000916,M002,e213540ebda2512a,1311.01,emi,MANDATE_FAILED,subscription_failure,2,0.592,2,99,True,e_commerce,False,recovered,1311.01,2026-06-23T10:52:00
TXN000917,M002,ba159a51e26faf0a,3592.94,upi,OTP_FAILED,authentication_failure,1,0.595,0,92,False,e_commerce,False,not_recovered,0.0,2026-06-21T21:31:00
TXN000918,M019,b4a0b0253d5fa2fd,3079.57,netbanking,BANK_TIMEOUT,temporary_bank_or_network,1,0.203,1,493,False,e_commerce,False,not_recovered,0.0,2026-06-19T17:58:00
TXN000919,M012,9029d28344c32e29,879.69,card,BANK_TIMEOUT,temporary_bank_or_network,1,0.44,0,866,False,utilities,False,recovered,879.69,2026-05-09T14:42:00
TXN000920,M027,1953fe4a5d4c40f3,50.0,card,INSUFFICIENT_BALANCE,insufficient_funds,3,0.652,2,1230,False,utilities,True,not_recovered,0.0,2026-07-26T00:15:00
TXN000921,M023,321be29a14024db3,21109.05,card,BANK_TIMEOUT,temporary_bank_or_network,1,0.695,0,376,False,education,False,recovered,21109.05,2026-05-04T10:25:00
TXN000922,M028,1d64a7b2287f5c1a,2055.16,upi,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.853,1,178,False,utilities,False,not_recovered,0.0,2026-07-15T06:19:00
TXN000923,M004,2b6d5a637552c2bc,717.61,upi,NETWORK_ERROR,temporary_bank_or_network,3,0.389,2,139,False,utilities,False,not_recovered,0.0,2026-05-16T22:36:00
TXN000924,M007,d24ff28e68a0d2c7,386.49,card,OTP_FAILED,authentication_failure,1,0.646,0,360,True,subscription,False,recovered,386.49,2026-05-10T22:05:00
TXN000925,M010,fec7cea38add8fe0,2412.76,emi,BANK_TIMEOUT,temporary_bank_or_network,1,0.529,0,52,False,e_commerce,False,recovered,2412.76,2026-05-21T18:31:00
TXN000926,M002,2b6d5a637552c2bc,2085.44,upi,OTP_FAILED,authentication_failure,1,0.369,1,659,False,e_commerce,False,recovered,2085.44,2026-07-18T00:39:00
TXN000927,M019,c219a69c71e8ab32,2964.15,upi,RISK_BLOCKED,suspected_risk,2,0.81,1,73,False,e_commerce,True,not_recovered,0.0,2026-05-19T02:00:00
TXN000928,M013,137b448f549cd497,19860.69,upi,TIMEOUT_ABANDONED,customer_abandonment,1,0.479,0,1304,False,education,False,not_recovered,0.0,2026-07-12T08:30:00
TXN000929,M005,59d1521a08f030c7,5544.56,emi,INVALID_CARD,expired_or_invalid_method,1,0.941,0,754,False,travel,False,not_recovered,0.0,2026-06-09T05:32:00
TXN000930,M005,35ca98ed094517bf,10580.19,upi,NETWORK_ERROR,temporary_bank_or_network,1,0.456,0,796,False,travel,False,recovered,10580.19,2026-05-07T10:24:00
TXN000931,M008,af6154f15223e640,626.95,card,OTP_FAILED,authentication_failure,4,0.639,4,949,True,subscription,False,recovered,626.95,2026-07-04T10:36:00
TXN000932,M021,93f75a60b7878af8,293.89,wallet,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.306,2,692,True,subscription,False,recovered,293.89,2026-06-12T06:21:00
TXN000933,M001,3eef244e9eda0753,239.82,netbanking,INSUFFICIENT_BALANCE,insufficient_funds,2,0.832,1,320,False,utilities,False,recovered,239.82,2026-06-21T08:01:00
TXN000934,M025,6b0d686a29ea7025,8877.97,wallet,INSUFFICIENT_BALANCE,insufficient_funds,4,0.579,4,73,False,education,False,recovered,8877.97,2026-07-21T23:17:00
TXN000935,M002,2a5a4750c01a5031,2950.85,card,USER_CANCELLED,customer_abandonment,1,0.177,0,437,False,e_commerce,False,not_recovered,0.0,2026-06-04T07:48:00
TXN000936,M010,b6285dee1f5070b2,2306.82,card,3DS_FAILED,authentication_failure,1,0.141,0,1267,False,e_commerce,False,not_recovered,0.0,2026-05-12T07:59:00
TXN000937,M028,ae348aa1b4bb06b0,770.4,netbanking,UNKNOWN_ERROR,unknown,2,0.503,1,81,False,utilities,False,not_recovered,0.0,2026-07-29T04:00:00
TXN000938,M030,78a9609ce370ae67,19982.8,card,INVALID_UPI_ID,expired_or_invalid_method,1,0.958,0,1161,False,education,False,recovered,19982.8,2026-07-21T11:23:00
TXN000939,M010,74bf6d8751ad101c,2155.57,upi,TIMEOUT_ABANDONED,customer_abandonment,1,0.416,1,599,False,e_commerce,False,not_recovered,0.0,2026-05-29T23:28:00
TXN000940,M006,9a75f70711f4628a,560.47,upi,USER_CANCELLED,customer_abandonment,1,0.464,1,653,True,subscription,False,not_recovered,0.0,2026-07-01T00:06:00
TXN000941,M014,040c919bd253aa2b,29093.24,upi,BANK_TIMEOUT,temporary_bank_or_network,2,0.269,2,1130,False,e_commerce,True,recovered,29093.24,2026-06-23T11:01:00
TXN000942,M013,a456b8f8e78db439,2657.58,upi,OTP_FAILED,authentication_failure,1,0.569,0,870,False,education,False,not_recovered,0.0,2026-06-17T15:05:00
TXN000943,M009,610d64166af3d6db,1511.44,card,TIMEOUT_ABANDONED,customer_abandonment,3,0.859,2,1043,False,utilities,False,not_recovered,0.0,2026-06-30T21:28:00
TXN000944,M019,88109e1116322321,1868.01,wallet,3DS_FAILED,authentication_failure,3,0.73,2,699,False,e_commerce,False,not_recovered,0.0,2026-07-12T04:07:00
TXN000945,M015,46f553c099ee034e,14348.65,netbanking,3DS_FAILED,authentication_failure,1,0.097,0,167,False,education,False,recovered,14348.65,2026-05-05T16:03:00
TXN000946,M013,2592ad0c8d183dff,11777.9,upi,INVALID_UPI_ID,expired_or_invalid_method,1,0.602,0,382,False,education,False,not_recovered,0.0,2026-05-17T21:55:00
TXN000947,M003,e7acb14a82b0943c,2314.78,netbanking,UNKNOWN_ERROR,unknown,1,0.382,1,254,False,e_commerce,False,not_recovered,0.0,2026-07-02T18:28:00
TXN000948,M010,36c9afdadc9f7cb3,2065.48,card,CARD_EXPIRED,expired_or_invalid_method,1,0.298,0,494,False,e_commerce,False,recovered,2065.48,2026-05-05T15:25:00
TXN000949,M002,a230f0555a918e4b,2586.31,netbanking,INSUFFICIENT_BALANCE,insufficient_funds,3,0.719,2,164,False,e_commerce,False,not_recovered,0.0,2026-05-06T21:00:00
TXN000950,M030,6928f61abd9f7f80,10153.18,netbanking,OTP_FAILED,authentication_failure,2,0.648,1,654,False,education,False,not_recovered,0.0,2026-05-31T11:22:00
TXN000951,M011,41d7e16cfe020ed9,50.0,upi,OTHER,unknown,1,0.431,1,840,False,utilities,False,not_recovered,0.0,2026-06-10T08:11:00
TXN000952,M005,4cf91273ea73c092,11435.1,netbanking,OTP_FAILED,authentication_failure,1,0.831,0,782,False,travel,False,recovered,11435.1,2026-06-10T11:32:00
TXN000953,M022,89b0416a5755c4bb,17835.92,upi,NETWORK_ERROR,temporary_bank_or_network,4,0.243,3,307,False,education,False,recovered,17835.92,2026-05-22T14:32:00
TXN000954,M024,bd41718b52116bfb,2799.22,card,INSUFFICIENT_BALANCE,insufficient_funds,4,0.577,3,724,False,e_commerce,False,not_recovered,0.0,2026-06-20T07:44:00
TXN000955,M017,1fe9b7e91e50dbb5,1416.44,netbanking,3DS_FAILED,authentication_failure,1,0.794,0,694,False,e_commerce,False,recovered,1416.44,2026-07-15T05:56:00
TXN000956,M026,eb18f7e7a6b2c9e2,309.28,emi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.308,0,669,False,subscription,False,not_recovered,0.0,2026-06-21T02:22:00
TXN000957,M026,1e909a90c1801f5c,999.68,wallet,CARD_EXPIRED,expired_or_invalid_method,1,0.934,0,1296,True,subscription,False,not_recovered,0.0,2026-06-30T07:20:00
TXN000958,M011,303f6387dd8ab1c3,702.39,netbanking,USER_CANCELLED,customer_abandonment,1,0.352,0,1006,False,utilities,False,not_recovered,0.0,2026-06-27T21:43:00
TXN000959,M026,543cbd39bc5ce487,320.13,upi,OTP_FAILED,authentication_failure,2,0.44,1,671,True,subscription,False,not_recovered,0.0,2026-06-21T07:28:00
TXN000960,M018,d3b8a35494295304,1005.04,upi,RISK_BLOCKED,suspected_risk,2,0.45,2,125,False,e_commerce,True,not_recovered,0.0,2026-05-28T14:22:00
TXN000961,M023,45c11109d45b1f05,50.0,upi,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.338,0,864,False,education,True,recovered,50.0,2026-05-12T10:58:00
TXN000962,M025,5b198eea66221735,18594.89,upi,BANK_TIMEOUT,temporary_bank_or_network,1,0.402,0,584,False,education,False,recovered,18594.89,2026-07-29T19:47:00
TXN000963,M016,553f471334a81011,585.54,netbanking,NETWORK_ERROR,temporary_bank_or_network,3,0.59,2,1324,False,food_delivery,False,recovered,585.54,2026-05-10T14:21:00
TXN000964,M002,303f6387dd8ab1c3,2915.5,emi,BANK_TIMEOUT,temporary_bank_or_network,2,0.712,1,287,False,e_commerce,False,not_recovered,0.0,2026-07-01T20:52:00
TXN000965,M011,31f1f472c7bd2692,923.54,netbanking,INSUFFICIENT_BALANCE,insufficient_funds,2,0.231,1,853,False,utilities,False,recovered,923.54,2026-07-05T08:42:00
TXN000966,M028,c4e56d69827f8b4d,1411.7,emi,NETWORK_ERROR,temporary_bank_or_network,1,0.305,1,1429,False,utilities,False,not_recovered,0.0,2026-07-03T16:04:00
TXN000967,M005,acdbc700572341f8,5635.62,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.345,1,594,False,travel,False,not_recovered,0.0,2026-07-26T17:11:00
TXN000968,M019,12a18716c68bb5fe,582.54,card,BANK_TIMEOUT,temporary_bank_or_network,2,0.695,2,337,False,e_commerce,False,not_recovered,0.0,2026-07-31T02:35:00
TXN000969,M018,d01be12376f14fb4,1770.56,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.505,0,401,False,e_commerce,False,not_recovered,0.0,2026-07-28T08:48:00
TXN000970,M017,7cd8833167236bb2,2252.43,wallet,NETWORK_ERROR,temporary_bank_or_network,1,0.774,0,422,False,e_commerce,False,recovered,2252.43,2026-06-23T00:28:00
TXN000971,M027,b0f7217d5ad0fa88,1293.57,netbanking,INSUFFICIENT_BALANCE,insufficient_funds,1,0.56,1,517,False,utilities,False,not_recovered,0.0,2026-06-19T16:58:00
TXN000972,M024,f01d6f07ca78dff9,1821.16,wallet,INSUFFICIENT_BALANCE,insufficient_funds,1,0.7,0,1223,False,e_commerce,False,not_recovered,0.0,2026-06-30T21:21:00
TXN000973,M028,b6d4221b983af5b6,1463.36,netbanking,INVALID_UPI_ID,expired_or_invalid_method,3,0.617,2,782,False,utilities,False,not_recovered,0.0,2026-05-10T17:30:00
TXN000974,M012,082a46841deda6ff,1134.51,netbanking,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.834,1,619,False,utilities,False,not_recovered,0.0,2026-07-05T19:54:00
TXN000975,M022,b6d4221b983af5b6,23737.6,card,USER_CANCELLED,customer_abandonment,4,0.05,3,481,False,education,False,not_recovered,0.0,2026-07-29T00:01:00
TXN000976,M023,5625db869a5ab0a5,7436.16,emi,NETWORK_ERROR,temporary_bank_or_network,1,0.264,0,954,False,education,False,not_recovered,0.0,2026-05-19T22:30:00
TXN000977,M029,1e909a90c1801f5c,1548.22,netbanking,OTP_FAILED,authentication_failure,2,0.413,1,557,False,utilities,False,not_recovered,0.0,2026-05-09T22:30:00
TXN000978,M014,4053849a3954d990,3073.89,wallet,MANDATE_FAILED,subscription_failure,1,0.206,1,1225,True,e_commerce,False,not_recovered,0.0,2026-05-23T18:25:00
TXN000979,M024,db7a3dd4b844c07b,3328.66,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.26,1,823,False,e_commerce,False,not_recovered,0.0,2026-05-06T07:08:00
TXN000980,M014,3b60ada1bd2e1baa,1641.07,wallet,INVALID_UPI_ID,expired_or_invalid_method,3,0.785,2,924,False,e_commerce,False,not_recovered,0.0,2026-07-10T22:33:00
TXN000981,M021,d6f1fa5596f0c8ae,155.66,card,INVALID_UPI_ID,expired_or_invalid_method,3,0.712,2,422,True,subscription,False,recovered,155.66,2026-05-28T05:26:00
TXN000982,M001,306d216aefd42dda,1877.34,upi,TIMEOUT_ABANDONED,customer_abandonment,2,0.712,1,686,False,utilities,False,not_recovered,0.0,2026-06-14T05:17:00
TXN000983,M027,0c9cc084fb48bedc,110.15,emi,NETWORK_ERROR,temporary_bank_or_network,1,0.838,0,463,False,utilities,False,not_recovered,0.0,2026-07-07T23:59:00
TXN000984,M026,1a8dbcd2684fc6a6,763.32,card,INSUFFICIENT_BALANCE,insufficient_funds,2,0.324,1,429,False,subscription,False,recovered,763.32,2026-07-07T23:12:00
TXN000985,M007,fee1cb131850988b,1003.88,upi,RISK_BLOCKED,suspected_risk,1,0.686,0,733,True,subscription,True,not_recovered,0.0,2026-06-14T16:54:00
TXN000986,M030,e592fc5bdb55ac58,15671.46,netbanking,INVALID_CARD,expired_or_invalid_method,2,0.261,2,655,False,education,False,not_recovered,0.0,2026-06-01T10:55:00
TXN000987,M014,8943983ecde9b657,1439.48,netbanking,MANDATE_FAILED,subscription_failure,4,0.263,3,178,True,e_commerce,False,not_recovered,0.0,2026-05-12T20:48:00
TXN000988,M008,51c3ecd8701e842a,566.12,upi,BANK_TIMEOUT,temporary_bank_or_network,2,0.314,1,22,True,subscription,False,not_recovered,0.0,2026-05-06T23:03:00
TXN000989,M017,42282b2f166bff12,2602.01,card,INSUFFICIENT_BALANCE,insufficient_funds,2,0.668,1,100,False,e_commerce,False,not_recovered,0.0,2026-06-04T14:00:00
TXN000990,M020,2a5a4750c01a5031,843.78,card,INSUFFICIENT_BALANCE,insufficient_funds,4,0.343,3,12,True,subscription,False,not_recovered,0.0,2026-05-09T17:59:00
TXN000991,M006,321be29a14024db3,915.93,upi,INSUFFICIENT_BALANCE,insufficient_funds,3,0.761,2,238,True,subscription,False,not_recovered,0.0,2026-05-20T23:12:00
TXN000992,M023,1f11e1473a8ac4c8,24450.83,card,BANK_TIMEOUT,temporary_bank_or_network,1,0.456,1,858,False,education,False,recovered,24450.83,2026-05-21T00:03:00
TXN000993,M009,d78e44e30056bb4f,1530.4,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.891,0,248,False,utilities,True,recovered,1530.4,2026-05-08T05:22:00
TXN000994,M003,46a08614feeae5e6,2098.91,card,CARD_EXPIRED,expired_or_invalid_method,1,0.19,0,273,False,e_commerce,False,not_recovered,0.0,2026-06-14T21:58:00
TXN000995,M017,c94801b88faf20e7,2183.92,upi,INVALID_UPI_ID,expired_or_invalid_method,1,0.282,0,984,False,e_commerce,False,not_recovered,0.0,2026-07-19T18:07:00
TXN000996,M018,fbe643e7dd3f5d3d,2746.43,netbanking,NETWORK_ERROR,temporary_bank_or_network,1,0.453,1,979,False,e_commerce,False,recovered,2746.43,2026-05-20T18:23:00
TXN000997,M027,6928f61abd9f7f80,544.67,card,MANDATE_FAILED,subscription_failure,1,0.182,0,809,True,utilities,True,not_recovered,0.0,2026-05-15T16:20:00
TXN000998,M020,d2a85520b879e8c8,50.0,card,USER_CANCELLED,customer_abandonment,2,0.381,1,1019,True,subscription,False,not_recovered,0.0,2026-07-28T09:46:00
TXN000999,M029,56eab9e7349423a5,679.01,netbanking,3DS_FAILED,authentication_failure,1,0.429,0,700,False,utilities,False,not_recovered,0.0,2026-06-01T06:33:00
TXN001000,M027,349bc136abefa32d,1082.55,upi,TIMEOUT_ABANDONED,customer_abandonment,2,0.462,2,691,False,utilities,False,not_recovered,0.0,2026-06-18T05:49:00
TXN001001,M009,7ccdd8deb96b30d1,691.66,card,TIMEOUT_ABANDONED,customer_abandonment,3,0.413,3,664,False,utilities,False,not_recovered,0.0,2026-06-19T06:20:00
TXN001002,M020,47d6835ae187c49b,488.08,netbanking,INVALID_CARD,expired_or_invalid_method,2,0.745,1,390,True,subscription,False,not_recovered,0.0,2026-05-23T05:08:00
TXN001003,M019,0644008ea221eab4,2330.52,card,NETWORK_ERROR,temporary_bank_or_network,2,0.422,1,1298,False,e_commerce,False,recovered,2330.52,2026-06-30T10:38:00
TXN001004,M019,0fe0020e012001c5,2986.43,wallet,CARD_EXPIRED,expired_or_invalid_method,1,0.098,1,772,False,e_commerce,False,recovered,2986.43,2026-07-31T21:44:00
TXN001005,M030,1fe9b7e91e50dbb5,22520.57,upi,INSUFFICIENT_BALANCE,insufficient_funds,4,0.666,4,862,False,education,False,not_recovered,0.0,2026-05-16T20:19:00
TXN001006,M004,d6fad48d237fdc8a,1399.65,card,NETWORK_ERROR,temporary_bank_or_network,1,0.056,0,221,False,utilities,False,recovered,1399.65,2026-07-19T00:34:00
TXN001007,M022,712575ef617366bc,7820.44,card,BANK_TIMEOUT,temporary_bank_or_network,1,0.502,1,493,False,education,False,not_recovered,0.0,2026-05-22T11:56:00
TXN001008,M018,83038a07fdcc591a,1007.98,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.41,0,329,False,e_commerce,False,recovered,1007.98,2026-06-27T07:25:00
TXN001009,M014,652c0f4d213d32ac,1374.26,card,GATEWAY_TIMEOUT,temporary_bank_or_network,2,0.599,1,7,False,e_commerce,False,recovered,1374.26,2026-06-12T08:47:00
TXN001010,M003,95a5ed84b6eec0c2,2905.76,netbanking,OTP_FAILED,authentication_failure,1,0.869,1,779,False,e_commerce,True,recovered,2905.76,2026-07-05T01:02:00
TXN001011,M017,ac43cd7894129a96,1448.3,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.415,1,421,False,e_commerce,False,not_recovered,0.0,2026-06-13T18:16:00
TXN001012,M011,35ca98ed094517bf,421.24,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.639,0,962,False,utilities,False,not_recovered,0.0,2026-05-20T15:41:00
TXN001013,M023,2c5bc90550a2c30c,19868.46,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.228,0,913,False,education,False,not_recovered,0.0,2026-06-15T15:08:00
TXN001014,M028,4de9b30d2ff14047,1445.32,upi,INVALID_CARD,expired_or_invalid_method,2,0.913,1,747,False,utilities,True,not_recovered,0.0,2026-07-11T20:51:00
TXN001015,M009,34152c0a424d827d,1440.95,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.576,0,571,False,utilities,False,not_recovered,0.0,2026-07-23T16:06:00
TXN001016,M019,e7acb14a82b0943c,2650.1,card,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.566,0,401,False,e_commerce,False,not_recovered,0.0,2026-07-19T14:49:00
TXN001017,M004,2230f9223665b8a8,1031.77,card,CARD_EXPIRED,expired_or_invalid_method,1,0.542,0,504,False,utilities,False,not_recovered,0.0,2026-07-29T06:55:00
TXN001018,M005,286347a079618ffb,11458.05,card,BANK_TIMEOUT,temporary_bank_or_network,1,0.425,0,753,False,travel,False,recovered,11458.05,2026-06-30T08:29:00
TXN001019,M008,1a9322b9cf835eb6,467.72,upi,INVALID_CARD,expired_or_invalid_method,1,0.212,0,1084,True,subscription,False,not_recovered,0.0,2026-06-10T06:05:00
TXN001020,M017,6d3b84dc924fef27,989.65,upi,3DS_FAILED,authentication_failure,2,0.328,2,835,False,e_commerce,False,recovered,989.65,2026-07-15T22:46:00
TXN001021,M012,9b42da889ba8280c,1200.82,netbanking,BANK_TIMEOUT,temporary_bank_or_network,3,0.375,2,645,False,utilities,False,not_recovered,0.0,2026-07-13T08:39:00
TXN001022,M024,d6fad48d237fdc8a,1172.84,upi,INVALID_CARD,expired_or_invalid_method,1,0.521,0,900,False,e_commerce,False,not_recovered,0.0,2026-06-02T11:20:00
TXN001023,M014,3645026c33418c5d,3383.13,netbanking,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.609,1,109,False,e_commerce,False,recovered,3383.13,2026-07-22T03:35:00
TXN001024,M018,b358b2f3c775d1ea,786.81,upi,BANK_TIMEOUT,temporary_bank_or_network,4,0.2,3,636,False,e_commerce,False,not_recovered,0.0,2026-07-19T19:02:00
TXN001025,M002,f84d6d3e8d163808,1268.34,upi,CARD_EXPIRED,expired_or_invalid_method,2,0.214,1,1256,False,e_commerce,False,recovered,1268.34,2026-05-26T04:01:00
TXN001026,M016,be0a9f997c5b73dc,322.37,upi,OTP_FAILED,authentication_failure,1,0.648,1,138,False,food_delivery,False,not_recovered,0.0,2026-06-13T12:44:00
TXN001027,M024,7a83854002bf6592,1935.18,netbanking,NETWORK_ERROR,temporary_bank_or_network,2,0.239,1,808,False,e_commerce,False,recovered,1935.18,2026-06-08T04:35:00
TXN001028,M029,bd39a817b99d931e,1225.58,emi,INSUFFICIENT_BALANCE,insufficient_funds,2,0.033,1,77,False,utilities,False,not_recovered,0.0,2026-07-23T16:32:00
TXN001029,M030,6528ea8aabff7765,14513.07,upi,BANK_TIMEOUT,temporary_bank_or_network,2,0.798,1,961,False,education,False,recovered,14513.07,2026-06-19T02:27:00
TXN001030,M022,0644008ea221eab4,24579.03,emi,OTP_FAILED,authentication_failure,3,0.124,2,990,False,education,False,not_recovered,0.0,2026-06-23T06:59:00
TXN001031,M002,c015d12db4259337,1815.49,upi,3DS_FAILED,authentication_failure,1,0.7,0,449,False,e_commerce,False,recovered,1815.49,2026-05-03T05:30:00
TXN001032,M013,49e600524b9154a8,31278.87,upi,CARD_EXPIRED,expired_or_invalid_method,1,0.322,0,1358,False,education,True,not_recovered,0.0,2026-07-24T09:08:00
TXN001033,M014,e2f42113de792a62,1303.24,netbanking,UNKNOWN_ERROR,unknown,1,0.177,0,1008,False,e_commerce,False,not_recovered,0.0,2026-07-01T14:14:00
TXN001034,M011,dca041263b4c9256,1452.43,emi,INVALID_UPI_ID,expired_or_invalid_method,2,0.091,1,18,False,utilities,False,not_recovered,0.0,2026-07-20T00:12:00
TXN001035,M001,6bdd39670563ded0,1044.96,upi,NETWORK_ERROR,temporary_bank_or_network,1,0.798,0,1434,False,utilities,False,recovered,1044.96,2026-06-19T20:36:00
TXN001036,M002,201f07de26bbfcc8,1686.98,upi,RISK_BLOCKED,suspected_risk,1,0.861,0,1005,False,e_commerce,True,recovered,1686.98,2026-05-14T06:03:00
TXN001037,M005,f4ae5ec275158741,9602.59,upi,INSUFFICIENT_BALANCE,insufficient_funds,3,0.672,2,197,False,travel,False,recovered,9602.59,2026-06-18T01:19:00
TXN001038,M015,1a1c5b66b0e2c503,21043.77,card,MANDATE_FAILED,subscription_failure,2,0.674,1,634,True,education,False,not_recovered,0.0,2026-06-02T18:56:00
TXN001039,M002,acd374b7ae809b84,540.83,upi,NETWORK_ERROR,temporary_bank_or_network,4,0.111,3,682,False,e_commerce,False,not_recovered,0.0,2026-07-16T02:01:00
TXN001040,M024,acafa99cefa71c5b,1115.27,upi,MANDATE_FAILED,subscription_failure,1,0.378,0,707,True,e_commerce,True,recovered,1115.27,2026-06-29T10:43:00
TXN001041,M022,2b8bffff287b9152,27083.71,card,3DS_FAILED,authentication_failure,3,0.23,2,865,False,education,False,not_recovered,0.0,2026-07-08T23:45:00
TXN001042,M009,bae4a8791d82a1b6,939.23,upi,BANK_TIMEOUT,temporary_bank_or_network,3,0.516,2,492,False,utilities,False,not_recovered,0.0,2026-06-26T17:06:00
TXN001043,M025,c82522b603e77150,19940.84,netbanking,INVALID_CARD,expired_or_invalid_method,2,0.188,2,989,False,education,False,not_recovered,0.0,2026-05-05T01:32:00
TXN001044,M009,a64097ac32c4166b,1122.73,upi,INSUFFICIENT_BALANCE,insufficient_funds,1,0.612,1,891,False,utilities,False,not_recovered,0.0,2026-07-26T08:29:00
TXN001045,M010,99fea4da4a996e39,3362.93,wallet,OTHER,unknown,1,0.37,0,1285,False,e_commerce,False,not_recovered,0.0,2026-06-02T03:14:00
TXN001046,M027,321be29a14024db3,1633.88,card,INSUFFICIENT_BALANCE,insufficient_funds,1,0.834,1,1369,False,utilities,False,not_recovered,0.0,2026-06-28T23:52:00
TXN001047,M027,137b448f549cd497,26020.85,upi,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.881,0,561,False,utilities,False,recovered,26020.85,2026-05-11T13:33:00
TXN001048,M016,ab59a9324f6da17a,134.99,upi,NETWORK_ERROR,temporary_bank_or_network,2,0.817,1,797,False,food_delivery,False,recovered,134.99,2026-05-23T01:37:00
TXN001049,M003,2786832b1d1b8194,1617.68,upi,INVALID_CARD,expired_or_invalid_method,4,0.515,3,529,False,e_commerce,False,not_recovered,0.0,2026-06-07T17:03:00
TXN001050,M025,a76bd36218abd356,20578.96,netbanking,GATEWAY_TIMEOUT,temporary_bank_or_network,1,0.358,1,319,False,education,False,recovered,20578.96,2026-07-31T15:50:00
